date,sku,sales
2023-11-23,SKU-A002,212.51
2023-11-24,SKU-A002,185.5
2023-11-25,SKU-A002,198.55
2023-11-26,SKU-A002,183.06
2023-11-27,SKU-A002,198.05
2023-11-28,SKU-A002,234.4
2023-11-29,SKU-A002,215.25
2023-11-30,SKU-A002,201.18
2023-12-01,SKU-A002,187.0
2023-12-02,SKU-A002,197.49
2023-12-03,SKU-A002,220.47
2023-12-04,SKU-A002,193.27
2023-12-05,SKU-A002,227.21
2023-12-06,SKU-A002,179.58
2023-12-07,SKU-A002,197.86
2023-12-08,SKU-A002,232.14
2023-12-09,SKU-A002,168.89
2023-12-10,SKU-A002,222.8
2023-12-11,SKU-A002,171.53
2023-12-12,SKU-A002,201.23
2023-12-13,SKU-A002,199.84
2023-12-14,SKU-A002,216.66
2023-12-15,SKU-A002,149.55
2023-12-16,SKU-A002,170.41
2023-12-17,SKU-A002,193.21
2023-12-18,SKU-A002,203.38
2023-12-19,SKU-A002,187.7
2023-12-20,SKU-A002,199.04
2023-12-21,SKU-A002,182.76
2023-12-22,SKU-A002,196.0
2023-12-23,SKU-A002,188.48
2023-12-24,SKU-A002,206.88
2023-12-25,SKU-A002,212.57
2023-12-26,SKU-A002,226.94
2023-12-27,SKU-A002,191.7
2023-12-28,SKU-A002,197.41
2023-12-29,SKU-A002,203.58
2023-12-30,SKU-A002,197.8
2023-12-31,SKU-A002,201.9
2024-01-01,SKU-A002,176.43
2024-01-02,SKU-A002,209.05
2024-01-03,SKU-A002,187.34
2024-01-04,SKU-A002,186.64
2024-01-05,SKU-A002,175.99
2024-01-06,SKU-A002,222.36
2024-01-07,SKU-A002,200.41
2024-01-08,SKU-A002,222.17
2024-01-09,SKU-A002,207.38
2024-01-10,SKU-A002,174.05
2024-01-11,SKU-A002,184.51
2024-01-12,SKU-A002,215.57
2024-01-13,SKU-A002,189.87
2024-01-14,SKU-A002,184.4
2024-01-15,SKU-A002,199.76
2024-01-16,SKU-A002,199.8
2024-01-17,SKU-A002,185.72
2024-01-18,SKU-A002,197.29
2024-01-19,SKU-A002,194.72
2024-01-20,SKU-A002,159.11
2024-01-21,SKU-A002,211.27
2024-01-22,SKU-A002,189.11
2024-01-23,SKU-A002,224.8
2024-01-24,SKU-A002,183.4
2024-01-25,SKU-A002,176.16
2024-01-26,SKU-A002,222.83
2024-01-27,SKU-A002,176.07
2024-01-28,SKU-A002,192.07
2024-01-29,SKU-A002,212.88
2024-01-30,SKU-A002,197.24
2024-01-31,SKU-A002,174.88
2024-02-01,SKU-A002,172.18
2024-02-02,SKU-A002,165.73
2024-02-03,SKU-A002,190.66
2024-02-04,SKU-A002,178.94
2024-02-05,SKU-A002,220.21
2024-02-06,SKU-A002,141.25
2024-02-07,SKU-A002,168.64
2024-02-08,SKU-A002,151.02
2024-02-09,SKU-A002,188.49
2024-02-10,SKU-A002,182.87
2024-02-11,SKU-A002,181.73
2024-02-12,SKU-A002,155.9
2024-02-13,SKU-A002,156.45
2024-02-14,SKU-A002,134.78
2024-02-15,SKU-A002,197.85
2024-02-16,SKU-A002,177.59
2024-02-17,SKU-A002,164.62
2024-02-18,SKU-A002,184.76
2024-02-19,SKU-A002,181.69
2024-02-20,SKU-A002,185.47
2024-02-21,SKU-A002,141.64
2024-02-22,SKU-A002,156.98
2024-02-23,SKU-A002,172.32
2024-02-24,SKU-A002,175.02
2024-02-25,SKU-A002,185.17
2024-02-26,SKU-A002,152.01
2024-02-27,SKU-A002,171.17
2024-02-28,SKU-A002,206.23
2024-02-29,SKU-A002,180.7
2024-03-01,SKU-A002,183.71
2024-03-02,SKU-A002,168.71
2024-03-03,SKU-A002,181.98
2024-03-04,SKU-A002,199.46
2024-03-05,SKU-A002,170.83
2024-03-06,SKU-A002,189.68
2024-03-07,SKU-A002,154.27
2024-03-08,SKU-A002,178.99
2024-03-09,SKU-A002,184.29
2024-03-10,SKU-A002,156.35
2024-03-11,SKU-A002,187.56
2024-03-12,SKU-A002,157.65
2024-03-13,SKU-A002,155.46
2024-03-14,SKU-A002,169.02
2024-03-15,SKU-A002,201.63
2024-03-16,SKU-A002,174.26
2024-03-17,SKU-A002,184.83
2024-03-18,SKU-A002,156.7
2024-03-19,SKU-A002,170.35
2024-03-20,SKU-A002,149.2
2024-03-21,SKU-A002,159.41
2024-03-22,SKU-A002,183.14
2024-03-23,SKU-A002,168.4
2024-03-24,SKU-A002,193.53
2024-03-25,SKU-A002,165.64
2023-01-01,SKU-A003,134.65
2023-01-02,SKU-A003,124.34
2023-01-03,SKU-A003,157.83
2023-01-04,SKU-A003,147.33
2023-01-05,SKU-A003,116.76
2023-01-06,SKU-A003,143.0
2023-01-07,SKU-A003,137.7
2023-01-08,SKU-A003,163.21
2023-01-09,SKU-A003,133.89
2023-01-10,SKU-A003,135.68
2023-01-11,SKU-A003,131.79
2023-01-12,SKU-A003,130.11
2023-01-13,SKU-A003,134.33
2023-01-14,SKU-A003,125.63
2023-01-15,SKU-A003,130.46
2023-01-16,SKU-A003,123.66
2023-01-17,SKU-A003,124.98
2023-01-18,SKU-A003,124.26
2023-01-19,SKU-A003,136.61
2023-01-20,SKU-A003,134.7
2023-01-21,SKU-A003,128.29
2023-01-22,SKU-A003,148.53
2023-01-23,SKU-A003,142.32
2023-01-24,SKU-A003,137.79
2023-01-25,SKU-A003,137.43
2023-01-26,SKU-A003,161.85
2023-01-27,SKU-A003,145.83
2023-01-28,SKU-A003,148.65
2023-01-29,SKU-A003,112.36
2023-01-30,SKU-A003,135.3
2023-01-31,SKU-A003,117.33
2023-02-01,SKU-A003,114.2
2023-02-02,SKU-A003,123.71
2023-02-03,SKU-A003,111.3
2023-02-04,SKU-A003,125.47
2023-02-05,SKU-A003,107.21
2023-02-06,SKU-A003,126.19
2023-02-07,SKU-A003,100.95
2023-02-08,SKU-A003,116.3
2023-02-09,SKU-A003,124.4
2023-02-10,SKU-A003,125.8
2023-02-11,SKU-A003,117.95
2023-02-12,SKU-A003,142.49
2023-02-13,SKU-A003,114.59
2023-02-14,SKU-A003,114.17
2023-02-15,SKU-A003,86.81
2023-02-16,SKU-A003,140.55
2023-02-17,SKU-A003,115.21
2023-02-18,SKU-A003,105.66
2023-02-19,SKU-A003,135.29
2023-02-20,SKU-A003,134.3
2023-02-21,SKU-A003,120.95
2023-02-22,SKU-A003,102.67
2023-02-23,SKU-A003,124.68
2023-02-24,SKU-A003,112.36
2023-02-25,SKU-A003,105.86
2023-02-26,SKU-A003,132.15
2023-02-27,SKU-A003,94.49
2023-02-28,SKU-A003,126.54
2023-03-01,SKU-A003,125.28
2023-03-02,SKU-A003,144.18
2023-03-03,SKU-A003,123.73
2023-03-04,SKU-A003,95.48
2023-03-05,SKU-A003,110.0
2023-03-06,SKU-A003,120.7
2023-03-07,SKU-A003,124.17
2023-03-08,SKU-A003,131.61
2023-03-09,SKU-A003,96.75
2023-03-10,SKU-A003,116.1
2023-03-11,SKU-A003,131.54
2023-03-12,SKU-A003,138.37
2023-03-13,SKU-A003,142.15
2023-03-14,SKU-A003,115.47
2023-03-15,SKU-A003,133.14
2023-03-16,SKU-A003,140.44
2023-03-17,SKU-A003,134.37
2023-03-18,SKU-A003,128.77
2023-03-19,SKU-A003,130.02
2023-03-20,SKU-A003,110.85
2023-03-21,SKU-A003,103.08
2023-03-22,SKU-A003,131.92
2023-03-23,SKU-A003,116.17
2023-03-24,SKU-A003,119.97
2023-03-25,SKU-A003,113.46
2023-03-26,SKU-A003,115.68
2023-03-27,SKU-A003,123.13
2023-03-28,SKU-A003,108.26
2023-03-29,SKU-A003,121.22
2023-03-30,SKU-A003,123.35
2023-03-31,SKU-A003,119.53
2023-04-01,SKU-A003,111.65
2023-04-02,SKU-A003,129.82
2023-04-03,SKU-A003,142.72
2023-04-04,SKU-A003,113.4
2023-04-05,SKU-A003,135.19
2023-04-06,SKU-A003,131.12
2023-04-07,SKU-A003,89.12
2023-04-08,SKU-A003,111.58
2023-04-09,SKU-A003,113.09
2023-04-10,SKU-A003,129.93
2023-04-11,SKU-A003,122.91
2023-04-12,SKU-A003,126.32
2023-04-13,SKU-A003,128.26
2023-04-14,SKU-A003,110.07
2023-04-15,SKU-A003,111.9
2023-04-16,SKU-A003,106.27
2023-04-17,SKU-A003,118.78
2023-04-18,SKU-A003,119.4
2023-04-19,SKU-A003,122.87
2023-04-20,SKU-A003,112.23
2023-04-21,SKU-A003,131.63
2023-04-22,SKU-A003,131.78
2023-04-23,SKU-A003,139.26
2023-04-24,SKU-A003,129.38
2023-04-25,SKU-A003,123.16
2023-04-26,SKU-A003,128.96
2023-04-27,SKU-A003,128.23
2023-04-28,SKU-A003,113.29
2023-04-29,SKU-A003,136.34
2023-04-30,SKU-A003,141.45
2023-05-01,SKU-A003,144.53
2023-05-02,SKU-A003,121.52
2023-05-03,SKU-A003,124.97
2023-05-04,SKU-A003,126.08
2023-05-05,SKU-A003,121.14
2023-05-06,SKU-A003,128.53
2023-05-07,SKU-A003,119.77
2023-05-08,SKU-A003,118.93
2023-05-09,SKU-A003,142.11
2023-05-10,SKU-A003,123.22
2023-05-11,SKU-A003,122.08
2023-05-12,SKU-A003,131.77
2023-05-13,SKU-A003,123.11
2023-05-14,SKU-A003,124.81
2023-05-15,SKU-A003,120.62
2023-05-16,SKU-A003,106.92
2023-05-17,SKU-A003,121.05
2023-05-18,SKU-A003,107.95
2023-05-19,SKU-A003,123.95
2023-05-20,SKU-A003,107.46
2023-05-21,SKU-A003,132.37
2023-05-22,SKU-A003,130.4
2023-05-23,SKU-A003,124.86
2023-05-24,SKU-A003,120.37
2023-05-25,SKU-A003,126.52
2023-05-26,SKU-A003,98.29
2023-05-27,SKU-A003,108.61
2023-05-28,SKU-A003,119.87
2023-05-29,SKU-A003,125.75
2023-05-30,SKU-A003,120.74
2023-05-31,SKU-A003,109.78
2023-06-01,SKU-A003,120.87
2023-06-02,SKU-A003,113.92
2023-06-03,SKU-A003,106.65
2023-06-04,SKU-A003,123.26
2023-06-05,SKU-A003,116.88
2023-06-06,SKU-A003,133.58
2023-06-07,SKU-A003,127.3
2023-06-08,SKU-A003,128.14
2023-06-09,SKU-A003,123.26
2023-06-10,SKU-A003,109.44
2023-06-11,SKU-A003,108.39
2023-06-12,SKU-A003,102.06
2023-06-13,SKU-A003,153.68
2023-06-14,SKU-A003,106.74
2023-06-15,SKU-A003,117.08
2023-06-16,SKU-A003,115.31
2023-06-17,SKU-A003,116.27
2023-06-18,SKU-A003,112.7
2023-06-19,SKU-A003,97.49
2023-06-20,SKU-A003,107.83
2023-06-21,SKU-A003,103.19
2023-06-22,SKU-A003,118.21
2023-06-23,SKU-A003,111.61
2023-06-24,SKU-A003,111.6
2023-06-25,SKU-A003,122.33
2023-06-26,SKU-A003,112.88
2023-06-27,SKU-A003,130.87
2023-06-28,SKU-A003,115.25
2023-06-29,SKU-A003,122.52
2023-06-30,SKU-A003,104.15
2023-07-01,SKU-A003,127.68
2023-07-02,SKU-A003,115.1
2023-07-03,SKU-A003,124.78
2023-07-04,SKU-A003,123.87
2023-07-05,SKU-A003,117.91
2023-07-06,SKU-A003,122.57
2023-07-07,SKU-A003,115.44
2023-07-08,SKU-A003,136.0
2023-07-09,SKU-A003,131.13
2023-07-10,SKU-A003,125.79
2023-07-11,SKU-A003,106.09
2023-07-12,SKU-A003,107.07
2023-07-13,SKU-A003,112.26
2023-07-14,SKU-A003,117.25
2023-07-15,SKU-A003,125.49
2023-07-16,SKU-A003,109.56
2023-07-17,SKU-A003,134.17
2023-07-18,SKU-A003,120.27
2023-07-19,SKU-A003,96.38
2023-07-20,SKU-A003,114.63
2023-07-21,SKU-A003,89.63
2023-07-22,SKU-A003,111.4
2023-07-23,SKU-A003,113.82
2023-07-24,SKU-A003,113.11
2023-07-25,SKU-A003,116.51
2023-07-26,SKU-A003,115.72
2023-07-27,SKU-A003,113.37
2023-07-28,SKU-A003,138.26
2023-07-29,SKU-A003,134.86
2023-07-30,SKU-A003,106.93
2023-07-31,SKU-A003,135.37
2023-08-01,SKU-A003,101.28
2023-08-02,SKU-A003,110.87
2023-08-03,SKU-A003,138.65
2023-08-04,SKU-A003,94.01
2023-08-05,SKU-A003,127.41
2023-08-06,SKU-A003,105.75
2023-08-07,SKU-A003,118.93
2023-08-08,SKU-A003,118.52
2023-08-09,SKU-A003,140.81
2023-08-10,SKU-A003,111.08
2023-08-11,SKU-A003,119.9
2023-08-12,SKU-A003,128.17
2023-08-13,SKU-A003,117.77
2023-08-14,SKU-A003,111.02
2023-08-15,SKU-A003,120.09
2023-08-16,SKU-A003,121.93
2023-08-17,SKU-A003,131.32
2023-08-18,SKU-A003,109.67
2023-08-19,SKU-A003,115.55
2023-08-20,SKU-A003,124.73
2023-08-21,SKU-A003,118.93
2023-08-22,SKU-A003,118.74
2023-08-23,SKU-A003,120.75
2023-08-24,SKU-A003,112.72
2023-08-25,SKU-A003,111.51
2023-08-26,SKU-A003,126.24
2023-08-27,SKU-A003,108.05
2023-08-28,SKU-A003,134.88
2023-08-29,SKU-A003,123.66
2023-08-30,SKU-A003,105.96
2023-08-31,SKU-A003,124.47
2023-09-01,SKU-A003,125.59
2023-09-02,SKU-A003,132.67
2023-09-03,SKU-A003,137.4
2023-09-04,SKU-A003,119.33
2023-09-05,SKU-A003,115.3
2023-09-06,SKU-A003,116.52
2023-09-07,SKU-A003,112.1
2023-09-08,SKU-A003,114.9
2023-09-09,SKU-A003,127.15
2023-09-10,SKU-A003,123.98
2023-09-11,SKU-A003,117.99
2023-09-12,SKU-A003,115.08
2023-09-13,SKU-A003,127.98
2023-09-14,SKU-A003,117.93
2023-09-15,SKU-A003,111.56
2023-09-16,SKU-A003,122.12
2023-09-17,SKU-A003,120.8
2023-09-18,SKU-A003,111.27
2023-09-19,SKU-A003,133.79
2023-09-20,SKU-A003,134.04
2023-09-21,SKU-A003,124.51
2023-09-22,SKU-A003,125.6
2023-09-23,SKU-A003,130.32
2023-09-24,SKU-A003,123.72
2023-09-25,SKU-A003,134.68
2023-09-26,SKU-A003,143.77
2023-09-27,SKU-A003,125.1
2023-09-28,SKU-A003,129.39
2023-09-29,SKU-A003,134.55
2023-09-30,SKU-A003,120.2
2023-10-01,SKU-A003,110.84
2023-10-02,SKU-A003,134.99
2023-10-03,SKU-A003,105.66
2023-10-04,SKU-A003,145.51
2023-10-05,SKU-A003,134.63
2023-10-06,SKU-A003,126.56
2023-10-07,SKU-A003,124.96
2023-10-08,SKU-A003,145.14
2023-10-09,SKU-A003,113.17
2023-10-10,SKU-A003,110.65
2023-10-11,SKU-A003,117.34
2023-10-12,SKU-A003,121.35
2023-10-13,SKU-A003,112.53
2023-10-14,SKU-A003,126.32
2023-10-15,SKU-A003,126.13
2023-10-16,SKU-A003,114.88
2023-10-17,SKU-A003,143.57
2023-10-18,SKU-A003,108.06
2023-10-19,SKU-A003,109.45
2023-10-20,SKU-A003,129.08
2023-10-21,SKU-A003,122.18
2023-10-22,SKU-A003,129.61
2023-10-23,SKU-A003,117.34
2023-10-24,SKU-A003,112.44
2023-10-25,SKU-A003,117.06
2023-10-26,SKU-A003,116.63
2023-10-27,SKU-A003,130.99
2023-10-28,SKU-A003,119.09
2023-10-29,SKU-A003,133.83
2023-10-30,SKU-A003,131.8
2023-10-31,SKU-A003,137.19
2023-11-01,SKU-A003,160.52
2023-11-02,SKU-A003,159.16
2023-11-03,SKU-A003,159.02
2023-11-04,SKU-A003,143.78
2023-11-05,SKU-A003,146.83
2023-11-06,SKU-A003,128.25
2023-11-07,SKU-A003,153.44
2023-11-08,SKU-A003,142.02
2023-11-09,SKU-A003,154.8
2023-11-10,SKU-A003,156.31
2023-11-11,SKU-A003,134.04
2023-11-12,SKU-A003,138.08
2023-11-13,SKU-A003,145.99
2023-11-14,SKU-A003,144.02
2023-11-15,SKU-A003,152.16
2023-11-16,SKU-A003,136.5
2023-11-17,SKU-A003,150.79
2023-11-18,SKU-A003,130.23
2023-11-19,SKU-A003,124.71
2023-11-20,SKU-A003,158.8
2023-11-21,SKU-A003,134.84
2023-11-22,SKU-A003,143.71
2023-11-23,SKU-A003,133.56
2023-11-24,SKU-A003,133.69
2023-11-25,SKU-A003,145.7
2023-11-26,SKU-A003,145.59
2023-11-27,SKU-A003,162.13
2023-11-28,SKU-A003,155.83
2023-11-29,SKU-A003,147.43
2023-11-30,SKU-A003,159.54
2023-12-01,SKU-A003,163.82
2023-12-02,SKU-A003,155.48
2023-12-03,SKU-A003,145.8
2023-12-04,SKU-A003,162.73
2023-12-05,SKU-A003,171.65
2023-12-06,SKU-A003,158.53
2023-12-07,SKU-A003,171.73
2023-12-08,SKU-A003,161.74
2023-12-09,SKU-A003,160.84
2023-12-10,SKU-A003,137.86
2023-12-11,SKU-A003,137.61
2023-12-12,SKU-A003,150.26
2023-12-13,SKU-A003,131.07
2023-12-14,SKU-A003,143.86
2023-12-15,SKU-A003,161.21
2023-12-16,SKU-A003,143.05
2023-12-17,SKU-A003,157.29
2023-12-18,SKU-A003,134.96
2023-12-19,SKU-A003,145.16
2023-12-20,SKU-A003,163.18
2023-12-21,SKU-A003,153.54
2023-12-22,SKU-A003,154.54
2023-12-23,SKU-A003,171.34
2023-12-24,SKU-A003,166.52
2023-12-25,SKU-A003,140.76
2023-12-26,SKU-A003,166.82
2023-12-27,SKU-A003,143.92
2023-12-28,SKU-A003,151.03
2023-12-29,SKU-A003,151.44
2023-12-30,SKU-A003,164.02
2023-12-31,SKU-A003,137.92
2024-01-01,SKU-A003,156.7
2024-01-02,SKU-A003,157.58
2024-01-03,SKU-A003,161.01
2024-01-04,SKU-A003,148.92
2024-01-05,SKU-A003,163.34
2024-01-06,SKU-A003,143.02
2024-01-07,SKU-A003,165.09
2024-01-08,SKU-A003,155.69
2024-01-09,SKU-A003,134.93
2024-01-10,SKU-A003,156.4
2024-01-11,SKU-A003,153.71
2024-01-12,SKU-A003,147.39
2024-01-13,SKU-A003,142.9
2024-01-14,SKU-A003,148.81
2024-01-15,SKU-A003,134.58
2024-01-16,SKU-A003,171.76
2024-01-17,SKU-A003,138.35
2024-01-18,SKU-A003,143.91
2024-01-19,SKU-A003,165.36
2024-01-20,SKU-A003,158.75
2024-01-21,SKU-A003,160.37
2024-01-22,SKU-A003,169.85
2024-01-23,SKU-A003,148.18
2024-01-24,SKU-A003,139.49
2024-01-25,SKU-A003,161.94
2024-01-26,SKU-A003,161.4
2024-01-27,SKU-A003,148.1
2024-01-28,SKU-A003,136.99
2024-01-29,SKU-A003,166.73
2024-01-30,SKU-A003,158.88
2024-01-31,SKU-A003,135.79
2024-02-01,SKU-A003,136.0
2024-02-02,SKU-A003,109.68
2024-02-03,SKU-A003,121.07
2024-02-04,SKU-A003,113.49
2024-02-05,SKU-A003,119.27
2024-02-06,SKU-A003,116.97
2024-02-07,SKU-A003,119.6
2024-02-08,SKU-A003,135.49
2024-02-09,SKU-A003,130.41
2024-02-10,SKU-A003,134.39
2024-02-11,SKU-A003,139.91
2024-02-12,SKU-A003,122.56
2024-02-13,SKU-A003,127.95
2024-02-14,SKU-A003,133.4
2024-02-15,SKU-A003,147.28
2024-02-16,SKU-A003,137.72
2024-02-17,SKU-A003,143.47
2024-02-18,SKU-A003,139.19
2024-02-19,SKU-A003,139.66
2024-02-20,SKU-A003,105.97
2024-02-21,SKU-A003,137.61
2024-02-22,SKU-A003,129.71
2024-02-23,SKU-A003,127.85
2024-02-24,SKU-A003,120.97
2024-02-25,SKU-A003,122.2
2024-02-26,SKU-A003,132.2
2024-02-27,SKU-A003,137.25
2024-02-28,SKU-A003,109.54
2024-02-29,SKU-A003,129.91
2024-03-01,SKU-A003,120.7
2024-03-02,SKU-A003,116.09
2024-03-03,SKU-A003,132.05
2024-03-04,SKU-A003,123.51
2024-03-05,SKU-A003,119.61
2024-03-06,SKU-A003,118.33
2024-03-07,SKU-A003,130.81
2024-03-08,SKU-A003,127.37
2024-03-09,SKU-A003,114.56
2024-03-10,SKU-A003,117.56
2024-03-11,SKU-A003,125.39
2024-03-12,SKU-A003,132.38
2024-03-13,SKU-A003,115.14
2024-03-14,SKU-A003,133.4
2024-03-15,SKU-A003,117.86
2024-03-16,SKU-A003,160.01
2024-03-17,SKU-A003,116.51
2024-03-18,SKU-A003,118.32
2024-03-19,SKU-A003,130.02
2024-03-20,SKU-A003,117.03
2024-03-21,SKU-A003,137.58
2024-03-22,SKU-A003,149.15
2024-03-23,SKU-A003,123.2
2024-03-24,SKU-A003,129.87
2024-03-25,SKU-A003,121.7
2023-01-01,SKU-A004,145.06
2023-01-02,SKU-A004,124.86
2023-01-03,SKU-A004,152.45
2023-01-04,SKU-A004,148.16
2023-01-05,SKU-A004,140.59
2023-01-06,SKU-A004,127.73
2023-01-07,SKU-A004,135.91
2023-01-08,SKU-A004,126.25
2023-01-09,SKU-A004,140.49
2023-01-10,SKU-A004,131.7
2023-01-11,SKU-A004,110.15
2023-01-12,SKU-A004,145.74
2023-01-13,SKU-A004,137.5
2023-01-14,SKU-A004,147.51
2023-01-15,SKU-A004,133.87
2023-01-16,SKU-A004,137.56
2023-01-17,SKU-A004,148.01
2023-01-18,SKU-A004,139.86
2023-01-19,SKU-A004,138.76
2023-01-20,SKU-A004,171.71
2023-01-21,SKU-A004,133.68
2023-01-22,SKU-A004,137.51
2023-01-23,SKU-A004,155.15
2023-01-24,SKU-A004,126.61
2023-01-25,SKU-A004,123.98
2023-01-26,SKU-A004,119.61
2023-01-27,SKU-A004,141.76
2023-01-28,SKU-A004,142.82
2023-01-29,SKU-A004,144.15
2023-01-30,SKU-A004,120.61
2023-01-31,SKU-A004,147.19
2023-02-01,SKU-A004,126.72
2023-02-02,SKU-A004,112.18
2023-02-03,SKU-A004,113.66
2023-02-04,SKU-A004,120.92
2023-02-05,SKU-A004,117.48
2023-02-06,SKU-A004,120.59
2023-02-07,SKU-A004,101.17
2023-02-08,SKU-A004,111.45
2023-02-09,SKU-A004,99.8
2023-02-10,SKU-A004,120.57
2023-02-11,SKU-A004,119.45
2023-02-12,SKU-A004,112.4
2023-02-13,SKU-A004,116.88
2023-02-14,SKU-A004,96.05
2023-02-15,SKU-A004,123.24
2023-02-16,SKU-A004,108.35
2023-02-17,SKU-A004,115.09
2023-02-18,SKU-A004,126.21
2023-02-19,SKU-A004,105.17
2023-02-20,SKU-A004,127.18
2023-02-21,SKU-A004,115.13
2023-02-22,SKU-A004,114.07
2023-02-23,SKU-A004,120.03
2023-02-24,SKU-A004,99.77
2023-02-25,SKU-A004,120.51
2023-02-26,SKU-A004,114.54
2023-02-27,SKU-A004,125.53
2023-02-28,SKU-A004,111.46
2023-03-01,SKU-A004,109.84
2023-03-02,SKU-A004,118.11
2023-03-03,SKU-A004,113.3
2023-03-04,SKU-A004,100.79
2023-03-05,SKU-A004,111.84
2023-03-06,SKU-A004,128.31
2023-03-07,SKU-A004,113.02
2023-03-08,SKU-A004,104.3
2023-03-09,SKU-A004,122.17
2023-03-10,SKU-A004,93.29
2023-03-11,SKU-A004,90.31
2023-03-12,SKU-A004,114.14
2023-03-13,SKU-A004,116.25
2023-03-14,SKU-A004,116.72
2023-03-15,SKU-A004,104.22
2023-03-16,SKU-A004,112.59
2023-03-17,SKU-A004,98.57
2023-03-18,SKU-A004,116.8
2023-03-19,SKU-A004,96.19
2023-03-20,SKU-A004,112.7
2023-03-21,SKU-A004,117.35
2023-03-22,SKU-A004,94.67
2023-03-23,SKU-A004,108.58
2023-03-24,SKU-A004,123.34
2023-03-25,SKU-A004,131.93
2023-03-26,SKU-A004,97.61
2023-03-27,SKU-A004,118.37
2023-03-28,SKU-A004,100.67
2023-03-29,SKU-A004,99.46
2023-03-30,SKU-A004,132.58
2023-03-31,SKU-A004,122.16
2023-04-01,SKU-A004,105.62
2023-04-02,SKU-A004,117.16
2023-04-03,SKU-A004,121.94
2023-04-04,SKU-A004,116.78
2023-04-05,SKU-A004,140.05
2023-04-06,SKU-A004,121.61
2023-04-07,SKU-A004,81.14
2023-04-08,SKU-A004,111.58
2023-04-09,SKU-A004,106.58
2023-04-10,SKU-A004,112.59
2023-04-11,SKU-A004,115.06
2023-04-12,SKU-A004,107.61
2023-04-13,SKU-A004,102.76
2023-04-14,SKU-A004,130.32
2023-04-15,SKU-A004,121.73
2023-04-16,SKU-A004,107.49
2023-04-17,SKU-A004,122.7
2023-04-18,SKU-A004,122.68
2023-04-19,SKU-A004,129.36
2023-04-20,SKU-A004,103.26
2023-04-21,SKU-A004,123.93
2023-04-22,SKU-A004,108.34
2023-04-23,SKU-A004,128.2
2023-04-24,SKU-A004,113.06
2023-04-25,SKU-A004,89.69
2023-04-26,SKU-A004,115.67
2023-04-27,SKU-A004,95.23
2023-04-28,SKU-A004,112.88
2023-04-29,SKU-A004,114.69
2023-04-30,SKU-A004,110.86
2023-05-01,SKU-A004,98.67
2023-05-02,SKU-A004,102.87
2023-05-03,SKU-A004,105.94
2023-05-04,SKU-A004,112.68
2023-05-05,SKU-A004,129.99
2023-05-06,SKU-A004,123.49
2023-05-07,SKU-A004,110.23
2023-05-08,SKU-A004,129.89
2023-05-09,SKU-A004,100.2
2023-05-10,SKU-A004,123.32
2023-05-11,SKU-A004,113.66
2023-05-12,SKU-A004,118.32
2023-05-13,SKU-A004,122.87
2023-05-14,SKU-A004,108.06
2023-05-15,SKU-A004,124.75
2023-05-16,SKU-A004,115.65
2023-05-17,SKU-A004,142.91
2023-05-18,SKU-A004,112.38
2023-05-19,SKU-A004,130.11
2023-05-20,SKU-A004,123.13
2023-05-21,SKU-A004,102.67
2023-05-22,SKU-A004,131.21
2023-05-23,SKU-A004,104.0
2023-05-24,SKU-A004,90.84
2023-05-25,SKU-A004,125.57
2023-05-26,SKU-A004,128.02
2023-05-27,SKU-A004,116.61
2023-05-28,SKU-A004,113.11
2023-05-29,SKU-A004,133.89
2023-05-30,SKU-A004,124.1
2023-05-31,SKU-A004,108.74
2023-06-01,SKU-A004,122.05
2023-06-02,SKU-A004,99.86
2023-06-03,SKU-A004,107.58
2023-06-04,SKU-A004,102.06
2023-06-05,SKU-A004,89.16
2023-06-06,SKU-A004,100.69
2023-06-07,SKU-A004,127.71
2023-06-08,SKU-A004,101.63
2023-06-09,SKU-A004,107.82
2023-06-10,SKU-A004,100.97
2023-06-11,SKU-A004,123.79
2023-06-12,SKU-A004,114.09
2023-06-13,SKU-A004,119.62
2023-06-14,SKU-A004,112.94
2023-06-15,SKU-A004,100.98
2023-06-16,SKU-A004,103.22
2023-06-17,SKU-A004,123.62
2023-06-18,SKU-A004,113.58
2023-06-19,SKU-A004,122.96
2023-06-20,SKU-A004,78.69
2023-06-21,SKU-A004,126.78
2023-06-22,SKU-A004,108.76
2023-06-23,SKU-A004,138.78
2023-06-24,SKU-A004,108.62
2023-06-25,SKU-A004,114.7
2023-06-26,SKU-A004,121.84
2023-06-27,SKU-A004,104.58
2023-06-28,SKU-A004,124.28
2023-06-29,SKU-A004,107.22
2023-06-30,SKU-A004,129.01
2023-07-01,SKU-A004,123.45
2023-07-02,SKU-A004,120.13
2023-07-03,SKU-A004,106.43
2023-07-04,SKU-A004,112.23
2023-07-05,SKU-A004,118.0
2023-07-06,SKU-A004,91.77
2023-07-07,SKU-A004,108.46
2023-07-08,SKU-A004,125.25
2023-07-09,SKU-A004,100.45
2023-07-10,SKU-A004,129.13
2023-07-11,SKU-A004,107.7
2023-07-12,SKU-A004,118.42
2023-07-13,SKU-A004,101.9
2023-07-14,SKU-A004,120.28
2023-07-15,SKU-A004,120.06
2023-07-16,SKU-A004,127.67
2023-07-17,SKU-A004,130.14
2023-07-18,SKU-A004,129.03
2023-07-19,SKU-A004,117.3
2023-07-20,SKU-A004,101.18
2023-07-21,SKU-A004,129.89
2023-07-22,SKU-A004,100.35
